scrape_date,listing_url,year,transmission,mileage,fuel,municipality,color,make,model,price_value,price_currency,price,mileage_raw,age,region
2025-04-28 09:56:54.481286,https://www.merrjep.al/njoftim/shitet-mercedes-benz-c-klas-220-automat-2007/15018142,2007,Automatik,200000,Dizel / Naftë,Elbasan,E Zezë,Mercedes-Benz,C 200,5000.0,EUR,50000,200 000 - 249 999,18,Other
2025-04-28 09:56:54.481302,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:56:54.481319,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:56:54.481335,https://www.merrjep.al/njoftim/shitet-audi-q5-2015-automat-diesel-elbasan/14861730,2015,Automatik,190000,Dizel / Naftë,Elbasan,Gri,Audi,Q5,13500.0,EUR,135000,190 000 - 199 999,10,Other
2025-04-28 09:56:54.481351,https://www.merrjep.al/njoftim/mercedez-benz-e-clas-avangard-240-benzin-gaz/15111016,2005,Automatik,10000,Gaz (TNG) / Benzinë,Tiranë,Gri,Mercedes-Benz,E 240,6290.0,EUR,62900,10 000 - 14 999,20,Tirane
2025-04-28 09:56:54.481369,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:56:54.481384,https://www.merrjep.al/njoftim/shitet-s-63-amg-20198brabus-800/14975149,2019,Automatik,70000,Benzin,Elbasan,E Zezë,Mercedes-Benz,S 63 AMG,1.0,EUR,10,70 000 - 74 999,6,Other
2025-04-28 09:56:54.481411,https://www.merrjep.al/njoftim/range-rover/14724760,2016,Automatik,85000,Dizel / Naftë,Tiranë,E Zezë,Land Rover,Range Rover,37000.0,EUR,370000,85 000 - 89 999,9,Tirane
2025-04-28 09:56:54.481421,https://www.merrjep.al/njoftim/benz-e-klas-250-4-matic/15147752,2015,Automatik,170000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,E 250,12900.0,EUR,129000,170 000 - 179 999,10,Tirane
2025-04-28 09:56:54.481431,https://www.merrjep.al/njoftim/audi-q7-s-line-14panoramic-mundesi-nderrimi/14956135,2014,Automatik,200000,Benzin,Tiranë,Gri,Audi,Q7,11000.0,EUR,110000,200 000 - 249 999,11,Tirane
2025-04-28 09:56:54.481440,https://www.merrjep.al/njoftim/range-rover-vogue-3-0l-14-autobiography-full-panoramic/14840819,2014,Automatik,170000,Benzin,Tiranë,E Argjendtë,Land Rover,Range Rover,24000.0,EUR,240000,170 000 - 179 999,11,Tirane
2025-04-28 09:56:54.481451,https://www.merrjep.al/njoftim/mercedez-benz/15165445,2011,Automatik,450000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,E 350,8000.0,EUR,80000,450 000 - 499 999,14,Tirane
2025-04-28 09:56:54.481460,https://www.merrjep.al/njoftim/range-rover-evoque/15165417,2013,Automatik,120000,Dizel / Naftë,Tiranë,Gri,Land Rover,Range Rover Evoque,14500.0,EUR,145000,120 000 - 129 999,12,Tirane
2025-04-28 09:56:54.481470,https://www.merrjep.al/njoftim/bmw-x5-m50d-381hp/15087096,2014,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,BMW,X5,25900.0,EUR,259000,200 000 - 249 999,11,Tirane
2025-04-28 09:56:54.481479,https://www.merrjep.al/njoftim/vw-tiguan/15161108,2012,Automatik,180000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Tiguan,10900.0,EUR,109000,180 000 - 189 999,13,Tirane
2025-04-28 09:56:54.481489,https://www.merrjep.al/njoftim/ford-2014-automat-4500-euro/15202061,2014,Automatik,170000,Benzin,Tiranë,Gri,Ford,Fiesta,4500.0,EUR,45000,170 000 - 179 999,11,Tirane
2025-04-28 09:56:54.481509,https://www.merrjep.al/njoftim/ford-fiesta-gaz-benzine-fabrikisht-viti-2010/15048748,2010,Manual,20000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Ford,Fiesta,3290.0,EUR,32900,20 000 - 24 999,15,Tirane
2025-04-28 09:56:54.481520,https://www.merrjep.al/njoftim/shitet-range-rover-sport-2014/15023104,2014,Automatik,170000,Dizel / Naftë,Elbasan,Gri,Land Rover,Range Rover Sport,22000.0,EUR,220000,170 000 - 179 999,11,Other
2025-04-28 09:56:54.481530,https://www.merrjep.al/njoftim/mercedes-benz-c-220-nafte-2018-198-hp-amg-package/11469909,2018,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,C 220,21900.0,EUR,219000,200 000 - 249 999,7,Tirane
2025-04-28 09:56:54.482089,https://www.merrjep.al/njoftim/shitet-audi-q7-diesel-2007-automat/14626704,2007,Automatik,250000,Dizel / Naftë,Elbasan,E Zezë,Audi,Q7,6500.0,EUR,65000,250 000 - 299 999,18,Other
2025-04-28 09:56:54.482115,https://www.merrjep.al/njoftim/ford-mondeo-2-0-naft-automat/15181789,2007,Automatik,300000,Dizel / Naftë,Tiranë,E Zezë,Ford,Mondeo,2900.0,EUR,29000,300 000 - 349 999,18,Tirane
2025-04-28 09:56:54.482151,https://www.merrjep.al/njoftim/hyundai-kona-1-6-nafte-automat-ne-garanci-vetem-36000km/15164259,2021,Automatik,30000,Dizel / Naftë,Tiranë,Vishnje,Hyundai,Model tjetër,18800.0,EUR,188000,30 000 - 34 999,4,Tirane
2025-04-28 09:56:54.482192,https://www.merrjep.al/njoftim/audi-a6-2-0-tdi-full-servis/15221635,2013,Automatik,160000,Dizel / Naftë,Tiranë,E Bardhë,Audi,A6,11700.0,EUR,117000,160 000 - 169 999,12,Tirane
2025-04-28 09:56:54.482213,https://www.merrjep.al/njoftim/hyundai-i30-1-6-nafte-2013-full-options/15196001,2013,Automatik,190000,Dizel / Naftë,Fier,E Bardhë,Hyundai,i30,8300.0,EUR,83000,190 000 - 199 999,12,Other
2025-04-28 09:56:54.482230,https://www.merrjep.al/njoftim/shitet-nderrohet-mercedes-benz-ml-350-bluetec-2014/15181986,2014,Automatik,190000,Dizel / Naftë,Fier,Blu,Mercedes-Benz,ML 350,16800.0,EUR,168000,190 000 - 199 999,11,Other
2025-04-28 09:56:54.482247,https://www.merrjep.al/njoftim/bmw-730li-msport-viti-2020/15084032,2020,Automatik,120000,Benzin,Fier,Gri,BMW,730,55900.0,EUR,559000,120 000 - 129 999,5,Other
2025-04-28 09:56:54.482262,https://www.merrjep.al/njoftim/audi-q5-3-0-v6-tdi-quattro-premium/15017380,2015,Automatik,190000,Dizel / Naftë,Tiranë,E Bardhë,Audi,Q5,14900.0,EUR,149000,190 000 - 199 999,10,Tirane
2025-04-28 09:56:54.482278,https://www.merrjep.al/njoftim/shitet-toyota-yaris-2009-automat-1-4-diesel-diesel/15021647,2009,Automatik,170000,Dizel / Naftë,Elbasan,Gri,Toyota,Yaris,4800.0,EUR,48000,170 000 - 179 999,16,Other
2025-04-28 09:56:54.482295,https://www.merrjep.al/njoftim/shitet-peugeot-308-automat-2010-diesel-1-6/15018164,2010,Automatik,190000,Dizel / Naftë,Elbasan,Gri,Peugeot,308,4000.0,EUR,40000,190 000 - 199 999,15,Other
2025-04-28 09:56:54.482309,https://www.merrjep.al/njoftim/vw-golf-7-r-line-2014-nafte-2-0-automatik-klima/14970471,2014,Automatik,200000,Dizel / Naftë,Tiranë,E Bardhë,VW Volkswagen,Golf,11450.0,EUR,114500,200 000 - 249 999,11,Tirane
2025-04-28 09:56:54.482330,https://www.merrjep.al/njoftim/shitet-vw-tiguan-2010-automat-2-0-diesel-elbasan/14842624,2010,Automatik,200000,Dizel / Naftë,Elbasan,Gri,VW Volkswagen,Tiguan,7800.0,EUR,78000,200 000 - 249 999,15,Other
2025-04-28 09:56:54.482340,https://www.merrjep.al/njoftim/ford-kuga-2-0-2016-full-extra/15087723,2016,Automatik,120000,Dizel / Naftë,Gjirokastër,E Bardhë,Ford,Kuga,12500.0,EUR,125000,120 000 - 129 999,9,Other
2025-04-28 09:56:54.482350,https://www.merrjep.al/njoftim/toyota-yaris-1-4-nafte-manual-nga-belgjika-okazion/15165810,2008,Manual,190000,Dizel / Naftë,Gjirokastër,Gri,Toyota,Yaris,3800.0,EUR,38000,190 000 - 199 999,17,Other
2025-04-28 09:56:54.482360,https://www.merrjep.al/njoftim/mercedes-benz-b-class-200-cdi-2013-full/15177751,2013,Automatik,100000,Dizel / Naftë,Fier,E Bardhë,Mercedes-Benz,B 200,10800.0,EUR,108000,100 000 - 109 999,12,Other
2025-04-28 09:56:54.482370,https://www.merrjep.al/njoftim/hyundai-i10-benzin-gas-70k-km-automat/15080559,2011,Automatik,65000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Hyundai,i10,4800.0,EUR,48000,65 000 - 69 999,14,Tirane
2025-04-28 09:56:54.482380,https://www.merrjep.al/njoftim/volvo-xc60-2-4-nafte-automat-sapo-ardhur-nga-zvicra/15183018,2010,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,Volvo,XC 60,10.0,EUR,100,200 000 - 249 999,15,Tirane
2025-04-28 09:56:54.482390,https://www.merrjep.al/njoftim/audi-q3-s-line/14997875,2015,Automatik,140000,Dizel / Naftë,Durrës,E Bardhë,Audi,Q3,13500.0,EUR,135000,140 000 - 149 999,10,Durres
2025-04-28 09:56:54.482399,https://www.merrjep.al/njoftim/mercedes-benz-ml/15221860,2013,Automatik,180000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,ML 350,14500.0,EUR,145000,180 000 - 189 999,12,Tirane
2025-04-28 09:56:54.482409,https://www.merrjep.al/njoftim/gaz-bencin-kompresor-i-kuq-futur-per-boj/15157462,1997,Manual,25000,Gaz (TNG) / Benzinë,Fier,Gri,Mercedes-Benz,C 200,2500.0,EUR,25000,25 000 - 29 999,28,Other
2025-04-28 09:56:54.482428,https://www.merrjep.al/njoftim/tojota-2009-benxin-gaz-1-6-manual-5500-euro-italy/15201168,2009,Manual,0,Gaz (TNG) / Benzinë,Tiranë,Gri,Toyota,Auris,5500.0,EUR,55000,0 - 4 999,16,Tirane
2025-04-28 09:56:54.482438,https://www.merrjep.al/njoftim/mercedes-2012-naft-220-automat-11800-euro-okazion/15215605,2013,Automatik,0,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,220,11800.0,EUR,118000,0 - 4 999,12,Tirane
2025-04-28 09:56:54.482457,https://www.merrjep.al/njoftim/shitet-golf-7-full/15001260,2013,Automatik,160000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Golf,10900.0,EUR,109000,160 000 - 169 999,12,Tirane
2025-04-28 09:56:54.482467,https://www.merrjep.al/njoftim/shitet-vw-golf-v-2006-diesel/15061811,2007,Manual,190000,Dizel / Naftë,Elbasan,Gri,VW Volkswagen,Golf,3400.0,EUR,34000,190 000 - 199 999,18,Other
2025-04-28 09:56:54.482487,https://www.merrjep.al/njoftim/opel-astra/15190318,2008,Manual,190000,Dizel / Naftë,Vlorë,Blu,Opel,Astra,3700.0,EUR,37000,190 000 - 199 999,17,Vlore
2025-04-28 09:56:54.482496,https://www.merrjep.al/njoftim/audi-s8-shitet-nderrohet/15186557,2008,Automatik,180000,Benzin,Vlorë,E Zezë,Audi,S8,12000.0,EUR,120000,180 000 - 189 999,17,Vlore
2025-04-28 09:56:54.482516,https://www.merrjep.al/njoftim/touran-2010-dsg-2-0tdi/15216474,2010,Automatik,200000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Touran,7900.0,EUR,79000,200 000 - 249 999,15,Tirane
2025-04-28 09:56:54.482527,https://www.merrjep.al/njoftim/tiguan-2-0-automat/15162919,2009,Automatik,20000,Dizel / Naftë,Lushnjë,E Bardhë,VW Volkswagen,Tiguan,6900.0,EUR,69000,20 000 - 24 999,16,Other
2025-04-28 09:56:54.482537,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:56:54.482546,https://www.merrjep.al/njoftim/porsche-cayenne-3-0-turbo-benzine-awd-platinum-2020/15019984,2020,Automatik,120000,Benzin,Tiranë,E Zezë,Porsche,Cayenne,49900.0,EUR,499000,120 000 - 129 999,5,Tirane
2025-04-28 09:56:54.482556,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:56:54.482565,https://www.merrjep.al/njoftim/fiat-ducato-frigorifer-viti-2017-2-3-mjt-150cv/15087872,2017,Manual,180000,Dizel / Naftë,Fier,E Bardhë,Fiat,Ducato,14900.0,EUR,149000,180 000 - 189 999,8,Other
2025-04-28 09:56:54.482574,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:56:54.482583,https://www.merrjep.al/njoftim/okazion-nissan-qashqai-1-6-gaz-benxin/15162900,2009,Manual,20000,Gaz (TNG) / Benzinë,Lushnjë,E Zezë,Nissan,Qashqai,5700.0,EUR,57000,20 000 - 24 999,16,Other
2025-04-28 09:56:54.482601,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:56:54.482629,https://www.merrjep.al/njoftim/fiat-grande-punto-2008-1-2-benxin/14999474,2008,Manual,15000,Benzin,Durrës,Blu,Fiat,Grande Punto,2450.0,EUR,24500,15 000 - 19 999,17,Durres
2025-04-28 09:56:54.482706,https://www.merrjep.al/njoftim/ford-fiesta-viti-2008-1-4-naft/14997387,2008,Manual,15000,Dizel / Naftë,Durrës,Blu,Ford,Fiesta,2990.0,EUR,29900,15 000 - 19 999,17,Durres
2025-04-28 09:56:54.482731,https://www.merrjep.al/njoftim/hyundai-accent-nafte-1-6-automatik-klima-2013/15136819,2013,Automatik,140000,Dizel / Naftë,Tiranë,Gri,Hyundai,Accent,5999.0,EUR,59990,140 000 - 149 999,12,Tirane
2025-04-28 09:56:54.482740,https://www.merrjep.al/njoftim/bmv-x3/10839075,2016,Steptronic / Tiptronic,140000,Dizel / Naftë,Tiranë,E Argjendtë,BMW,X3,18300.0,EUR,183000,140 000 - 149 999,9,Tirane
2025-04-28 09:56:54.482768,https://www.merrjep.al/njoftim/mercedes-benz-c220-2007/15188011,2007,Manual,20000,Dizel / Naftë,Vlorë,Gri,Mercedes-Benz,C 220,3800.0,EUR,38000,20 000 - 24 999,18,Vlore
2025-04-28 09:56:54.482786,https://www.merrjep.al/njoftim/evo-200-kompresor-automat-zvicra/14967141,2007,Automatik,250000,Benzin,Elbasan,E Zezë,Mercedes-Benz,E 200,6500.0,EUR,65000,250 000 - 299 999,18,Other
2025-04-28 09:56:54.482813,https://www.merrjep.al/njoftim/audi-a6-3x-s-line-2019/14412876,2019,Automatik,85000,Dizel / Naftë,Tiranë,E Zezë,Audi,A6,38000.0,EUR,380000,85 000 - 89 999,6,Tirane
2025-04-28 09:56:54.482822,https://www.merrjep.al/njoftim/tiguan-200-naft-viti-2010-4-4-manual/15216428,2010,Manual,15000,Dizel / Naftë,Durrës,E Bardhë,VW Volkswagen,Tiguan,8200.0,EUR,82000,15 000 - 19 999,15,Durres
2025-04-28 09:56:54.482839,https://www.merrjep.al/njoftim/c-220-naft-full-opsion-zvicra/15113722,2014,Automatik,190000,Dizel / Naftë,Elbasan,E Zezë,Mercedes-Benz,C 220,16000.0,EUR,160000,190 000 - 199 999,11,Other
2025-04-28 09:56:54.482848,https://www.merrjep.al/njoftim/e-350-benzin-full-opsion-zvicra/15113993,2006,Automatik,190000,Benzin,Elbasan,E Gjelbër,Mercedes-Benz,E 350,8000.0,EUR,80000,190 000 - 199 999,19,Other
2025-04-28 09:56:54.482866,https://www.merrjep.al/njoftim/suv-honda-crv-1-6-nafte-zvicera/14861682,2015,Manual,140000,Dizel / Naftë,Fier,E Bardhë,Honda,CR-V,15.0,EUR,150,140 000 - 149 999,10,Other
2025-04-28 09:56:54.482875,https://www.merrjep.al/njoftim/nisan-qashqai-1-6-naft-2013-manual/15178276,2013,Manual,15000,Dizel / Naftë,Durrës,Gri,Nissan,Qashqai,6300.0,EUR,63000,15 000 - 19 999,12,Durres
2025-04-28 09:56:54.482911,https://www.merrjep.al/njoftim/volvo-xc90-benzine-hybrid/15168108,2017,Automatik,160000,Benzin,Tiranë,E Zezë,Volvo,XC 90,1.0,EUR,10,160 000 - 169 999,8,Tirane
2025-04-28 09:56:54.482920,https://www.merrjep.al/njoftim/s-klass-350-benzin-4-matic-zvicra/15113811,2011,Automatik,200000,Benzin,Elbasan,E Zezë,Mercedes-Benz,S 350,10000.0,EUR,100000,200 000 - 249 999,14,Other
2025-04-28 09:56:54.482929,https://www.merrjep.al/njoftim/e-klase-220-cdi/15174137,2003,Automatik,250000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,E 220,4500.0,EUR,45000,250 000 - 299 999,22,Tirane
2025-04-28 09:56:54.482938,https://www.merrjep.al/njoftim/land-rover-discovery-4-zvicra/15113819,2010,Automatik,200000,Dizel / Naftë,Elbasan,Bezhë,Land Rover,Discovery,11000.0,EUR,110000,200 000 - 249 999,15,Other
2025-04-28 09:56:54.482948,https://www.merrjep.al/njoftim/mercedez-benz-e-200-benzin-avandgard-zvicra/15091721,2013,Automatik,190000,Benzin,Elbasan,E Zezë,Mercedes-Benz,E 200,10000.0,EUR,100000,190 000 - 199 999,12,Other
2025-04-28 09:56:54.482957,https://www.merrjep.al/njoftim/toyota-yaris-verso-1-3-automat-zvicra/14741997,2003,Automatik,190000,Benzin,Elbasan,Gri,Toyota,Yaris,4999.0,EUR,49990,190 000 - 199 999,22,Other
2025-04-28 09:56:54.482965,https://www.merrjep.al/njoftim/ml-350-naft-pa-taks-lluksi-full-opsion/14694063,2011,Automatik,200000,Dizel / Naftë,Elbasan,Gri,Mercedes-Benz,ML 350,9000.0,EUR,90000,200 000 - 249 999,14,Other
2025-04-28 09:56:54.482974,https://www.merrjep.al/njoftim/e-klas-220-naft-viti-2014-amg-line/15112258,2014,Automatik,170000,Dizel / Naftë,Tiranë,E Bardhë,Mercedes-Benz,220,13300.0,EUR,133000,170 000 - 179 999,11,Tirane
2025-04-28 09:56:54.482983,https://www.merrjep.al/njoftim/slk-300-benzin-full-kabriolet/7753801,2008,Automatik,150000,Benzin,Elbasan,Gri,Mercedes-Benz,SLK 300,10000.0,EUR,100000,150 000 - 159 999,17,Other
2025-04-28 09:56:54.482992,https://www.merrjep.al/njoftim/e-klas-220-naft-viti-2012-automat/15193284,2012,Automatik,150000,Dizel / Naftë,Tiranë,Gri,Mercedes-Benz,220,9600.0,EUR,96000,150 000 - 159 999,13,Tirane
2025-04-28 09:56:54.483001,https://www.merrjep.al/njoftim/byd-seagull-fly-edition-405-km-autonomi/15218424,2025,Automatik,0,Elektrikë,Tiranë,E Zezë,VW Volkswagen,ID.4,14900.0,EUR,149000,0 - 4 999,0,Tirane
2025-04-28 09:56:54.483020,https://www.merrjep.al/njoftim/nissan-qashqai-2-0-gpl-shitet-ose-nderrohet/15139595,2008,Automatik,200000,Gaz (TNG) / Benzinë,Lezhë,E Zezë,Nissan,Qashqai,1.0,EUR,10,200 000 - 249 999,17,Other
2025-04-28 09:56:54.483029,https://www.merrjep.al/njoftim/byd-yuan-plus-leading-edition-2025-430-km-autonomi/15223129,2025,Automatik,0,Elektrikë,Tiranë,E Zezë,VW Volkswagen,ID.3,18700.0,EUR,187000,0 - 4 999,0,Tirane
2025-04-28 09:56:54.483038,https://www.merrjep.al/njoftim/audi-a6-2016-diesel/14693349,2016,Automatik,160000,Dizel / Naftë,Tiranë,E Zezë,Audi,A6,14900.0,EUR,149000,160 000 - 169 999,9,Tirane
2025-04-28 09:56:54.483047,https://www.merrjep.al/njoftim/q5-2000-nafte/11068856,2011,Automatik,200000,Dizel / Naftë,Durrës,E Bardhë,Audi,Q5,10500.0,EUR,105000,200 000 - 249 999,14,Durres
2025-04-28 09:56:54.483055,https://www.merrjep.al/njoftim/bmw-e60-lci-525d-xdrivefacelift-viti2009-zvicra/10143066,2009,Automatik,190000,Dizel / Naftë,Korçë,Gri,BMW,525,7500.0,EUR,75000,190 000 - 199 999,16,Other
2025-04-28 09:56:54.483064,https://www.merrjep.al/njoftim/mercedes-glk-220-cdi-2014-ardhur-nga-austria/15083299,2014,Automatik,190000,Dizel / Naftë,Durrës,Blu,Mercedes-Benz,GLK 220,13500.0,EUR,135000,190 000 - 199 999,11,Durres
2025-04-28 09:56:54.483073,https://www.merrjep.al/njoftim/caddy-1-4-benzin/13372967,2006,Manual,200000,Benzin,Durrës,E Bardhë,VW Volkswagen,Caddy,4900.0,EUR,49000,200 000 - 249 999,19,Durres
2025-04-28 09:56:54.483082,https://www.merrjep.al/njoftim/okazion-bmw-535-twinturbo-super-mjet/15214445,2011,Automatik,250000,Benzin,Krujë,E Zezë,BMW,535,6500.0,EUR,65000,250 000 - 299 999,14,Other
2025-04-28 09:56:54.483096,https://www.merrjep.al/njoftim/bmw-x6-2010-benxin-3-0-km-163-automat-15500-euro/15188530,2010,Automatik,0,Benzin,Tiranë,E Bardhë,BMW,X6,15500.0,EUR,155000,0 - 4 999,15,Tirane
2025-04-28 09:56:54.483105,https://www.merrjep.al/njoftim/ford-fokus-1-6-naft-manual-viti-2011-super-gjendje-me-dogan/15110200,2011,Manual,15000,Dizel / Naftë,Tiranë,E Zezë,Ford,Focus,3600.0,EUR,36000,15 000 - 19 999,14,Tirane
2025-04-28 09:56:54.483216,https://www.merrjep.al/njoftim/toyota-yaris-1-4-naft-viti-2007-manual-me-dogan-te-paguar/15171044,2007,Manual,15000,Dizel / Naftë,Tiranë,E Zezë,Toyota,Yaris,3600.0,EUR,36000,15 000 - 19 999,18,Tirane
2025-04-28 09:56:54.483243,https://www.merrjep.al/njoftim/bmw-2017-lok-2021-benxin-4-4-full-38000-euro/15188591,2017,Automatik,0,Benzin,Tiranë,E Zezë,BMW,750,38000.0,EUR,380000,0 - 4 999,8,Tirane
2025-04-28 09:56:54.483261,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:56:54.483273,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:56:54.483281,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:56:54.483291,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:56:54.483300,https://www.merrjep.al/njoftim/shitet-hyundai-i-30-2009-diesel-manual-1-6/15168167,2009,Manual,190000,Dizel / Naftë,Elbasan,Gri,Hyundai,i30,3400.0,EUR,34000,190 000 - 199 999,16,Other
2025-04-28 09:56:54.483318,https://www.merrjep.al/njoftim/ford-fiesta/15152419,2010,Manual,190000,Dizel / Naftë,Vlorë,Blu,Ford,Fiesta,4500.0,EUR,45000,190 000 - 199 999,15,Vlore
2025-04-28 09:56:54.483326,https://www.merrjep.al/njoftim/evo-220-manual/14676283,2007,Manual,200000,Dizel / Naftë,Shkodër,Gri,Mercedes-Benz,220,6500.0,EUR,65000,200 000 - 249 999,18,Other
2025-04-28 09:56:54.483335,https://www.merrjep.al/njoftim/shitet-vw-golf-vi-2011-automat-1-6-diesel/14728481,2011,Automatik,170000,Dizel / Naftë,Elbasan,E Zezë,VW Volkswagen,Golf,6300.0,EUR,63000,170 000 - 179 999,14,Other
2025-04-28 09:56:54.483345,https://www.merrjep.al/njoftim/okazion-mercedes-benz-c200-compressor-2005-automat/11555498,2005,Automatik,20000,Benzin,Tiranë,E Kuqe,Mercedes-Benz,C 200,4500.0,EUR,45000,20 000 - 24 999,20,Tirane
2025-04-28 09:56:54.483354,https://www.merrjep.al/njoftim/seat-ibiza-1-6-naft-super-ekonomike-manual-viti-2010-me-doga/15171059,2010,Manual,15000,Dizel / Naftë,Tiranë,E Bardhë,Seat,Ibiza,3000.0,EUR,30000,15 000 - 19 999,15,Tirane
2025-04-28 09:56:54.483363,https://www.merrjep.al/njoftim/ford-fokus-2-0-benzin+gaz-manual-viti-2009-ne-super-gjendje/15218248,2009,Manual,15000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Ford,Focus,3600.0,EUR,36000,15 000 - 19 999,16,Tirane
2025-04-28 09:56:54.483373,https://www.merrjep.al/njoftim/golf-5+-gaz-benzin-1-6-motorr-i-thjesht-manual-viti-2006/15153641,2006,Manual,15000,Gaz (TNG) / Benzinë,Tiranë,Gri,VW Volkswagen,Golf Plus,3400.0,EUR,34000,15 000 - 19 999,19,Tirane
2025-04-28 09:56:54.483382,https://www.merrjep.al/njoftim/pezho-3008-automat-viti-2010-naft-1-6-me-klima-220-mi-km-ori/15181165,2010,Automatik,20000,Dizel / Naftë,Tiranë,E Zezë,Peugeot,3008,4300.0,EUR,43000,20 000 - 24 999,15,Tirane
2025-04-28 09:56:54.483392,https://www.merrjep.al/njoftim/pezho-207-benzin-1-4-manual-viti-2007-me-letra-te-paguara-pe/15182551,2007,Manual,15000,Benzin,Tiranë,Gri,Peugeot,207,1900.0,EUR,19000,15 000 - 19 999,18,Tirane
2025-04-28 09:56:54.483400,https://www.merrjep.al/njoftim/okazion-audi-q5-3-0-nafte-2015-full/15223175,2015,Automatik,200000,Dizel / Naftë,Tiranë,E Zezë,Audi,Q5,12500.0,EUR,125000,200 000 - 249 999,10,Tirane
2025-04-28 09:56:54.483409,https://www.merrjep.al/njoftim/jeep-wrangler-3-8/15165853,2008,Automatik,200000,Gaz (TNG) / Benzinë,Tiranë,E Zezë,Jeep,Wrangler,17000.0,EUR,170000,200 000 - 249 999,17,Tirane
2025-04-28 09:56:54.483418,https://www.merrjep.al/njoftim/bmw-x5-benzin-ga-18/14960266,2014,Automatik,150000,Gaz (TNG) / Benzinë,Tiranë,E Bardhë,BMW,X5,18.0,EUR,180,150 000 - 159 999,11,Tirane
2025-04-28 09:56:54.483436,https://www.merrjep.al/njoftim/vw-touareg-3-0-tdi-4motion-automat/15015349,2014,Automatik,180000,Dizel / Naftë,Korçë,Gri,VW Volkswagen,Touareg,12000.0,EUR,120000,180 000 - 189 999,11,Other
2025-04-28 09:56:54.483445,https://www.merrjep.al/njoftim/shitet-nderrohet-q8-50-tdi-57000-eur-german-bremen/14954893,2019,Automatik,100000,Dizel / Naftë,Tiranë,Gri,Audi,Q8,57000.0,EUR,570000,100 000 - 109 999,6,Tirane
